isin,words_pos,words_neg,words_uncertain,words_complex,chars,words,fog,flesch,difficult_words,smog,nums,tables,imgsize,year,start,end,Sustainability_Page_Count,company,country,auditor,SASB_industry,market_cap_2024,Market_Cap_Cat,words_pos_500,words_neg_500,nums_500,tables_500,imgsize_500,abs_affected,abs_biodiversity,abs_climate,abs_conduct,abs_consumers,abs_governance,abs_oth,abs_ownworkforce,abs_pollution,abs_waste,abs_water,abs_workersvalchain,rel_affected,rel_biodiversity,rel_climate,rel_conduct,rel_consumers,rel_governance,rel_ownworkforce,rel_pollution,rel_waste,rel_water,rel_workersvalchain,imgsize_sum,boilergrams,imgsize_pages,imgsize_words500,imgsize_pages_words500,boiler_500,fog_avg,num_o_seit,num_o_seit_500
FI0009006548,270.0,318.0,239.0,24.0,229524.0,34070.0,1659.76,-1266.9,8341.0,974.9,684.0,83.0,6.439225419029957,105248.0,4264.0,6916.0,52.0,Atria,Finland,Deloitte,Meat  Poultry & Dairy,315053230.53,1.0,3.962430290578221,4.666862342236572,10.038156736131494,1.218080422659231,0.0944999327712057,470.0,518.0,2522.0,175.0,983.0,7790.0,450.0,2260.0,62.0,1343.0,182.0,1137.0,0.026946451095057906,0.029698429079234034,0.14459350991858733,0.010033253067308795,0.05635821580094026,0.4466230936819172,0.1295722967549593,0.00355463822956083,0.0769980506822612,0.010434583190001148,0.065187478500172,1.050183055096426,104.0,0.0201958279826235,0.0154121375858002,0.0002963872612653,1.5262694452597594,31.91846153846154,632.0,9.275022013501614
FI0009007132,404.0,715.0,503.0,77.0,354655.0,52341.0,1121.31,1250.01,11712.0,1315.4,3174.0,100.0,0.0,149776.0,2516.0,7918.0,74.0,Fortum,Finland,Deloitte,Electric Utilities & Power Generators,12553383074.0,3.0,3.859307235245792,6.830209587130548,30.32039892245085,0.9552740681301464,0.0,1513.0,1790.0,3866.0,861.0,1322.0,6967.0,1149.0,2440.0,867.0,2039.0,1389.0,2678.0,0.05879838333592414,0.06956318980258044,0.1502409451266905,0.03346028291621327,0.05137571894916835,0.2707523705891497,0.09482356598787502,0.033693455619462145,0.07923985698740868,0.0539794808021141,0.10407274988341365,0.0,195.0,0.0,0.0,0.0,1.8627844328537857,15.152837837837836,3100.0,29.613496112034543
FI0009007355,539.0,521.0,558.0,109.0,260555.0,37562.0,841.72,-849.6899999999999,8270.0,494.6,907.0,41.0,0.0,52624.0,130.0,780.0,26.0,Rapala VMC,Finland,Deloitte,Toys & Sporting Goods,77068309.49,1.0,7.17480432351845,6.935200468558651,12.073372024918802,0.5457643362973218,0.0,1481.0,1344.0,1836.0,165.0,1032.0,5137.0,608.0,2435.0,46.0,2317.0,1221.0,2797.0,0.07475644843773661,0.06784109837968805,0.09267578617939529,0.00832870627429206,0.052092271970117614,0.25930038867295946,0.12291151380546161,0.0023219423552571805,0.11695522689414971,0.061632426429761245,0.14118419060118118,0.0,203.0,0.0,0.0,0.0,2.70219903093552,32.37384615384615,881.0,11.727277567754646
FI0009007884,448.0,663.0,336.0,58.0,289280.0,42450.0,1654.54,-510.73,10776.0,1098.9,1310.0,19.0,0.7999517094372743,133584.0,2442.0,6732.0,66.0,Elisa,Finland,EY,Telecommunication Services,6941135750.7,3.0,5.276796230859834,7.809187279151943,15.429917550058892,0.2237926972909305,0.0094222816188135,1053.0,811.0,2279.0,486.0,2620.0,4841.0,847.0,3731.0,62.0,2042.0,327.0,3111.0,0.04929082993961522,0.037962832935449144,0.10667977344005991,0.02274961381828395,0.12264195103683939,0.22660674998829752,0.1746477554650564,0.00290221410850536,0.0955858259607733,0.015306838927116978,0.14562561438000282,0.0068566480955468,155.0,0.0001038886075082,8.07614616672179e-05,1.2236585101093622e-06,1.8256772673733803,25.06878787878788,1244.0,14.652532391048291
FI0009008650,535.0,537.0,430.0,87.0,275391.0,41018.0,1723.5,97.61,9882.0,1403.4,1393.0,26.0,7.351561816097797,159896.0,2449.0,8611.0,79.0,Etteplan,Finnland,KPMG,Industrial Machinery & Goods,261386674.94,1.0,6.521527134428787,6.545906675118241,16.9803500902043,0.3169340289628943,0.0896138502132941,867.0,806.0,2967.0,375.0,1539.0,6469.0,512.0,3312.0,70.0,513.0,521.0,2694.0,0.043063626881239755,0.04003377539363234,0.14736998956936373,0.018626136194307853,0.07644166294143943,0.32131326677594,0.16450603486812695,0.003476878756270799,0.02548055431381314,0.025877911885958376,0.13381016241990762,6.591374168079464,334.0,0.0834351160516388,0.0803473373650527,0.001017054903355,4.07138329513872,21.81645569620253,1314.0,16.017358232970892
FI0009013296,456.0,563.0,399.0,75.0,248621.0,37077.0,1359.25,-491.9,8777.0,892.1,1010.0,54.0,0.5041190564977753,101200.0,5000.0,7450.0,50.0,Neste,Finland,KPMG,Oil & Gas – Refining & Marketing,9642490250.0,3.0,6.1493648353426655,7.592307899776141,13.620303692315993,0.7282142568168946,0.0067982719273103,716.0,1601.0,2736.0,161.0,1863.0,3451.0,732.0,1551.0,254.0,1900.0,214.0,4101.0,0.03860254474875997,0.08631658399827474,0.1475091654086694,0.008680181151606643,0.10044209618287686,0.18605779598878586,0.08362087556609878,0.013694198835453957,0.10243692042268708,0.011537632089713177,0.22110200560707355,0.5041190564977753,208.0,0.0100823811299555,0.0067982719273103,0.0001359654385462,2.804973433665076,27.185,960.0,12.94603123230035
FI0009013403,357.0,335.0,284.0,72.0,170356.0,26059.0,1658.65,-594.8299999999999,5655.0,723.8,1466.0,56.0,6.638977669429812,109296.0,54.0,2916.0,54.0,Kone,Finland,EY,Industrial Machinery & Goods,25179947667.0,4.0,6.849840745999463,6.427721708430868,28.12847768525269,1.0744848229018764,0.12738358473905,411.0,1043.0,1456.0,227.0,1198.0,3395.0,1723.0,638.0,135.0,696.0,376.0,1936.0,0.03570497784727652,0.09060898271218834,0.12648770741030319,0.01972026757015029,0.1040743636521588,0.29493527929806274,0.055425245417426806,0.011727912431587178,0.06046390409173834,0.032664407957605765,0.16818695161150204,4.817635451882914,157.0,0.089215471331165,0.0924370745593252,0.0017117976770245,3.0123949499213323,30.715740740740745,1412.0,27.0923673203116
FI0009014377,553.0,908.0,650.0,72.0,313818.0,45705.0,2434.62,-1905.06,11580.0,1414.4,843.0,69.0,0.0,165968.0,2050.0,8692.0,82.0,Orion,Finland,KPMG,Medical Equipment & Supplies,6222225786.8,3.0,6.049666338475003,9.933267695000549,9.222185756481784,0.7548408270429932,0.0,1175.0,1376.0,1891.0,379.0,2896.0,6055.0,664.0,3156.0,721.0,1392.0,396.0,4152.0,0.04981135274916274,0.058332273517317394,0.08016448344567383,0.016066810801644835,0.12276908728644707,0.25668743906057906,0.13379117385221925,0.03056509389969901,0.059010555767518756,0.016787485692483783,0.17601424392725423,0.0,465.0,0.0,0.0,0.0,5.08697079094191,29.69048780487805,761.0,8.32512854173504
FI4000297767,932.0,827.0,1009.0,228.0,618781.0,102910.0,2333.27,1292.98,18487.0,2057.3,12693.0,162.0,1.9952378601567304,224664.0,9213.0,21423.0,111.0,Nordea,Finland,PwC,Commercial Banks,37958008850.0,5.0,4.528228549217763,4.018074045282286,61.67039160431445,0.787095520357594,0.0096940912455384,3596.0,1800.0,8230.0,936.0,4762.0,12517.0,2297.0,5156.0,141.0,2483.0,656.0,1994.0,0.08507014265099004,0.042582385086702465,0.19469612736864517,0.022142840245085282,0.11265406543493175,0.2961131745168082,0.12197487639279884,0.0033356201651250266,0.05874003453904568,0.015518913676042677,0.04717181992382485,1.9952378601567304,218.0,0.0179751158572678,0.0096940912455384,8.733415536521156e-05,1.0591779224565154,21.02045045045045,12582.0,61.1310854144398
FI4000480215,548.0,572.0,449.0,21.0,316938.0,48142.0,16258.81,-37835.1,10524.0,344.8,1117.0,42.0,3.812404207196628,133584.0,1914.0,6204.0,66.0,Sitowise,Finland,KPMG,Engineering & Construction Services,113177668.84,1.0,5.691495991026546,5.940758589173695,11.601096755431849,0.436209546757509,0.0395954074113728,281.0,809.0,1960.0,133.0,2316.0,8962.0,194.0,5751.0,36.0,1181.0,211.0,2817.0,0.011489553093183955,0.033078464243365906,0.08014065502719057,0.005438115876845075,0.09469681481784356,0.36643905630289897,0.235147401561925,0.0014719712147851331,0.048288833462812285,0.008627386842212863,0.11518174755693666,0.0,227.0,0.0,0.0,0.0,2.3576087408084416,246.3456060606061,1051.0,10.915624610527187
FI4000513593,813.0,670.0,515.0,74.0,359267.0,51574.0,2500.3,-1239.81,13234.0,1730.9,1384.0,146.0,15.82179423628526,214544.0,7632.0,18762.0,106.0,Kempower,Finnland,EY,Electrical & Electronic Equipment,553883115.36,1.0,7.881878465893668,6.495520998952961,13.417613526195373,1.415441889324078,0.1533892488103042,1296.0,859.0,2673.0,440.0,2790.0,6766.0,1120.0,4314.0,243.0,3098.0,380.0,4189.0,0.04791481810115351,0.03175835551611949,0.09882431233362911,0.01626737651582372,0.10314995563442768,0.25014788524105297,0.15949423247559893,0.008984028393966283,0.11453711919550429,0.014049097900029577,0.15487281869269448,2.821649969132507,296.0,0.0266193393314387,0.0273553531734256,0.0002580693695606,2.8696630084926515,23.587735849056607,1278.0,12.389963935316246
FI4000519228,524.0,519.0,370.0,27.0,248070.0,35975.0,1987.07,-1193.64,9148.0,1262.8,778.0,47.0,0.0290258895857399,153824.0,1900.0,7600.0,76.0,WithSecure ,Finland,PwC,Software & IT Services,137934970.06,1.0,7.282835302293259,7.213342599027102,10.813064628214038,0.6532314107018763,0.0004034175064036,866.0,327.0,1656.0,560.0,2480.0,4507.0,948.0,4646.0,116.0,472.0,90.0,2245.0,0.04820484274979126,0.018202059560256053,0.09217923740606736,0.031171722794322294,0.13804620094628445,0.2508767047035903,0.25861397161146676,0.006456999721681046,0.026273309212357362,0.005009741163373225,0.12496521013080991,0.0290258895857399,309.0,0.0003819195998123,0.0004034175064036,5.308125084258056e-06,4.294649061848506,26.145657894736843,702.0,9.75677553856845
FI4000552500,413.0,687.0,527.0,68.0,289400.0,43098.0,1271.62,1425.47,9297.0,1341.6,1517.0,56.0,1.0003025043604945,159896.0,4345.0,10507.0,79.0,Sampo,Finland,Deloitte,Insurance,21934150170.0,4.0,4.791405633672096,7.970207434219685,17.599424567265302,0.6496821198199453,0.0116049759195379,834.0,549.0,1560.0,880.0,2780.0,6973.0,982.0,3038.0,153.0,699.0,142.0,3293.0,0.03990239701449692,0.026266685804506962,0.07463757714941868,0.04210324864839003,0.13300799004832306,0.3336204009377542,0.14535189703841922,0.007320223912731448,0.03344337591502799,0.0067939333046265725,0.15755227022630497,0.0,291.0,0.0,0.0,0.0,3.376026729778644,16.09645569620253,1438.0,16.682908719662166
FI4000567029,686.0,813.0,1014.0,75.0,423709.0,59266.0,3893.34,-4447.96,16744.0,2123.8,1575.0,74.0,3.965129206348846,220616.0,4687.0,16459.0,109.0,FinnAir,Finland,KPMG,Airlines,468297172.81,1.0,5.787466675665643,6.858907299294706,13.28755104106908,0.6243039854216583,0.0334519725166946,1557.0,1274.0,3489.0,425.0,2516.0,10698.0,899.0,6936.0,225.0,1236.0,648.0,3225.0,0.04831052778553477,0.03952961618418195,0.10825653914176674,0.013186881380123491,0.07806633777033106,0.33193707530484967,0.21520990412361538,0.006981290142418319,0.03835055384901796,0.02010611561016476,0.1000651587079959,3.965129206348846,319.0,0.036377332168338,0.0334519725166946,0.0003068988304283,2.6912563695879594,35.71871559633028,1466.0,12.367968143623663
FI4000571054,391.0,433.0,270.0,59.0,227745.0,33534.0,1229.71,-96.14,7996.0,858.8,962.0,41.0,0.0163486824160624,103224.0,2703.0,5253.0,51.0,Kalmar Global,Finland,EY,Industrial Machinery & Goods,2109942252.4,2.0,5.829903978052126,6.456134072881255,14.343651219657662,0.6113198544760542,0.0002437627842795,559.0,668.0,1497.0,277.0,1804.0,5480.0,874.0,2270.0,34.0,1588.0,146.0,2412.0,0.033403047505228566,0.03991634299372573,0.08945324170899313,0.016552136241410217,0.1077980280848521,0.3274574245593068,0.13564386017328953,0.0020316701523752615,0.09489094711682103,0.0087242306543173,0.14412907080968032,0.0163486824160624,129.0,0.0003205624003149,0.0002437627842795,4.779662436854372e-06,1.9234210055466092,24.111960784313727,911.0,13.583228961650862
FR0000035081,777.0,772.0,579.0,72.0,469223.0,73001.0,2681.39,1454.1,16321.0,2304.9,4338.0,93.0,0.0465188003902226,257048.0,12573.0,28575.0,127.0,Icade,France,Forvis Mazars,Real Estate,1802685904.0,2.0,5.321844906234161,5.287598800016438,29.71192175449651,0.6369775756496486,0.0003186175558569,1221.0,2995.0,4981.0,583.0,2813.0,8907.0,1261.0,6351.0,502.0,1934.0,1290.0,2468.0,0.035864297253634894,0.08797180202672933,0.1463063592304303,0.017124394184168012,0.08262593626083126,0.26162432075194597,0.18654721691878395,0.014745190189455132,0.05680716698487296,0.037891026582464384,0.0724922896166838,0.0465188003902226,244.0,0.0003662897668521,0.0003186175558569,2.508799652416724e-06,1.6712099834248846,21.11330708661417,4211.0,28.842070656566342
FR0000045072,886.0,890.0,942.0,397.0,670025.0,105120.0,3440.93,2127.3,22167.0,2921.1,11692.0,172.0,0.3085818457514935,333960.0,7260.0,34320.0,165.0,Crédit Agricole,France,PwC & Forvis Mazars,Commercial Banks,41614393909.0,5.0,4.214231354642314,4.233257229832572,55.61263318112633,0.8181126331811263,0.0014677599208118,3105.0,1583.0,6728.0,1402.0,4270.0,13615.0,1740.0,8689.0,247.0,1673.0,584.0,2477.0,0.06997498478804678,0.03567484731706218,0.15162373515426047,0.03159579023279922,0.09622968922542988,0.30683073039911657,0.1958172762716066,0.005566448065264913,0.037703107745701216,0.013161156559168864,0.055822234241543284,0.3085818457514935,193.0,0.0018701930045545,0.0014677599208118,8.895514671587263e-06,0.9179984779299848,20.85412121212121,11527.0,54.82781582952816
FR0000050809,787.0,594.0,485.0,230.0,502885.0,76502.0,2814.78,2175.63,19168.0,2517.2,4984.0,143.0,6.424838788725025,291456.0,17136.0,37728.0,144.0,Sopra Steria,France,ACA Nexia & Saint Front,Software & IT Services,3470894759.0,2.0,5.143656374996732,3.882251444406682,32.574311782698494,0.9346160884682754,0.0419913125717303,3163.0,1564.0,3589.0,355.0,2719.0,8834.0,1636.0,9881.0,113.0,1815.0,398.0,2850.0,0.08965165386468638,0.04432980924576968,0.10172614154927581,0.0100620730704912,0.07706697655962133,0.25038972818230776,0.2800657577733057,0.0032028570618746633,0.05144412006462402,0.011280859386071823,0.0807800232419716,4.07055934349157,74.0,0.0282677732186914,0.0266042674929516,0.0001847518575899,0.4836474863402264,19.547083333333333,4840.0,31.633159917387783
FR0000051732,1369.0,1390.0,772.0,269.0,618452.0,92105.0,2983.73,1617.15,23395.0,2802.6,4792.0,145.0,150.95877181350667,305624.0,21895.0,44545.0,151.0,Atos,France,Forvis Mazars,Software & IT Services,481850910.82,1.0,7.431735519244341,7.545735844959557,26.0137886108246,0.7871451061288747,0.8194928169670846,3725.0,680.0,2927.0,506.0,5718.0,10578.0,1075.0,9834.0,214.0,3149.0,476.0,8904.0,0.07974567018475305,0.014557598852518679,0.06266189976665025,0.010832566204962429,0.12241227976279677,0.22645629509109202,0.21052856928774807,0.004581361991822055,0.06741452762732547,0.010190319196763074,0.19061891203356812,,268.0,,,,1.4548612996037131,19.75980132450331,4641.0,25.19407198306281
FR0000051807,953.0,874.0,619.0,297.0,445588.0,69026.0,1946.08,2060.6,17440.0,1940.0,3115.0,40.0,0.1087613666692281,226688.0,10416.0,22848.0,112.0,Teleperformance,France,PwC,Software & IT Services,5089813643.8,3.0,6.903195897198158,6.330947758815519,22.56396140584708,0.2897458928519688,0.0007878289823343,3268.0,1097.0,3275.0,645.0,2876.0,6293.0,1054.0,8273.0,103.0,815.0,437.0,4376.0,0.10388454447199441,0.03487189268230657,0.10410706338610211,0.02050352851420942,0.09142348528196326,0.20004450378282154,0.2629855680589993,0.0032742068790132875,0.0259075592853964,0.013891537923580647,0.13910610973361306,0.1087613666692281,149.0,0.0009710836309752,0.0007878289823343,7.034187342271397e-06,1.079303450873584,17.375714285714285,3003.0,21.75267290586156
FR0000052292,916.0,1162.0,1006.0,252.0,657940.0,99824.0,3659.01,1739.4,24863.0,3054.6,4529.0,102.0,174.97154562254778,354200.0,8575.0,39025.0,175.0,Hermes,France,PwC,Apparel Accessories & Footwear,251834832620.0,5.0,4.588075012021157,5.820243628786665,22.68492546882513,0.510899182561308,0.8764001924514535,3711.0,3465.0,3200.0,626.0,3433.0,10433.0,1117.0,5941.0,1041.0,4257.0,1449.0,10379.0,0.07741733597580057,0.07228538646083238,0.06675706686137478,0.013059351204756441,0.07161781579221863,0.21764889955147596,0.12393866694482111,0.02171690831334098,0.08880776050902263,0.030228434338166268,0.21652237404819025,,333.0,,,,1.667935566597211,20.90862857142857,4354.0,21.80838275364642
FR0000054900,581.0,647.0,406.0,87.0,433714.0,66711.0,1839.78,2034.92,16178.0,1909.2,2517.0,55.0,1.722530750466554,210496.0,12168.0,22880.0,104.0,TF1,France,EY,Media & Entertainment,1597958041.5,2.0,4.354604188214838,4.84927523197074,18.86495480505464,0.4122258697965852,0.0129103952156807,1804.0,2292.0,3899.0,703.0,2493.0,7235.0,1260.0,8053.0,227.0,2059.0,598.0,2252.0,0.05706152142970109,0.07249723232642732,0.12332753439822869,0.02223628024671833,0.07885497390479203,0.22884706626601298,0.25472086035109914,0.007180136011387,0.06512731298434288,0.018915071959512888,0.07123201012177764,1.722530750466554,129.0,0.016562795677563,0.0129103952156807,0.0001241384155353,0.9668570400683546,17.690192307692307,2413.0,18.085473160348368
FR0000064578,1356.0,1411.0,1147.0,185.0,865748.0,134542.0,4570.57,3845.09,33395.0,4014.8,8589.0,151.0,0.4085883048664415,467544.0,24255.0,77385.0,231.0,Covivio,France,EY,Real Estate,5592294875.3,3.0,5.0393185770986015,5.243715717025167,31.919400633259503,0.5611630568892985,0.0015184414713117,3427.0,4776.0,7771.0,976.0,4311.0,14503.0,2441.0,10688.0,1289.0,5852.0,3995.0,5561.0,0.05426847614372358,0.07563065131672711,0.12305816402476683,0.015455509984322793,0.06826711428526185,0.22966317756417362,0.1692505027791414,0.020412041362491883,0.09266971765190264,0.06326307621656717,0.08806156867092116,0.4085883048664415,63.0,0.0017687805405473,0.0015184414713117,6.573339702648116e-06,0.2341276330067934,19.786017316017315,8358.0,31.060932645567927
FR0000073272,808.0,1397.0,677.0,298.0,532889.0,80253.0,2398.43,1706.7,20271.0,2307.4,3562.0,60.0,0.028291818362624,250976.0,40300.0,55552.0,124.0,SAFRAN,France,Forvis Mazars & EY,Aerospace & Defence,91509612656.0,5.0,5.034079722876403,8.703724471359326,22.19231679812593,0.3738178012036933,0.0001762664222061,1635.0,1462.0,5641.0,821.0,3037.0,10437.0,1319.0,6497.0,696.0,2092.0,656.0,5885.0,0.04207519493553617,0.03762320183226537,0.145165856043645,0.02112766669240073,0.07815435291695617,0.26858642785455106,0.16719421498237216,0.017910908669806224,0.05383566226614169,0.01688154610257598,0.15144496770374946,0.028291818362624,100.0,0.000228159825505,0.0001762664222061,1.4215034048884915e-06,0.6230296686728222,19.34217741935484,3438.0,21.41976000897163
FR0000120073,613.0,958.0,679.0,160.0,479491.0,74255.0,1687.73,2072.0,16374.0,1828.8,4762.0,234.0,5.830415801481276,210496.0,29016.0,39728.0,104.0,Air Liquide,France,PwC & KPMG,Chemicals,93636796644.0,5.0,4.127668170493569,6.450744057639216,32.065180795906,1.5756514712813954,0.0392594155375481,1906.0,1144.0,5274.0,675.0,3390.0,8306.0,1020.0,5354.0,364.0,2110.0,1248.0,3347.0,0.05755178452805121,0.034543148740865996,0.15924874690500634,0.020381665559514463,0.10236125369889486,0.2508001690923365,0.1616643517120599,0.010991001872093726,0.06371157678603781,0.03768343499003563,0.10106286611510357,3.798089614015807,222.0,0.0365200924424596,0.0255746388392418,0.0002459099888388,1.4948488317285031,16.228173076923078,4658.0,31.36489125311427
FR0000120222,902.0,1269.0,1045.0,208.0,640876.0,96182.0,4292.81,-1809.77,23213.0,3405.5,3176.0,106.0,0.0,327888.0,6642.0,32724.0,162.0,CNP assurances,France,KPMG & Forvis Mazars,Insurance,,,4.689027052878917,6.596868436921669,16.510365764904037,0.5510386558815579,0.0,2033.0,4346.0,5525.0,1241.0,3563.0,14527.0,1297.0,7632.0,501.0,1620.0,541.0,4542.0,0.044127542271711055,0.09433266045885698,0.11992359618849167,0.02693668468233813,0.07733715352390876,0.3153176618697228,0.1656573549521391,0.010874519762974539,0.03516311779644462,0.01174274489375095,0.09858696359966139,0.0,383.0,0.0,0.0,0.0,1.9910170302135533,26.49882716049383,3014.0,15.668212347424674
FR0000120271,844.0,1325.0,947.0,349.0,719809.0,111944.0,2607.97,2395.25,24582.0,2807.3,5978.0,108.0,0.6687707517919358,295504.0,40150.0,61320.0,146.0,TotalEnergies,France,EY,Oil & Gas – Exploration & Production,124207185372.0,5.0,3.769742013864074,5.918137640248696,26.700850425212607,0.4823840491674409,0.0029870772519828,2905.0,2876.0,8376.0,1456.0,4301.0,9684.0,2062.0,8319.0,595.0,3866.0,1003.0,7208.0,0.0574235505742355,0.05685030342564589,0.16556959022712447,0.028780960287809604,0.08501848227875625,0.19142501334282155,0.16444286307300007,0.011761450117614501,0.07641977504991204,0.01982644448397873,0.14248156713910137,0.6687707517919358,307.0,0.0045806215876159,0.0029870772519828,2.045943323275923e-05,1.3712213249481884,17.86280821917808,5832.0,26.04873865504181
FR0000120321,683.0,684.0,432.0,143.0,352254.0,52673.0,1933.45,975.41,13965.0,1882.4,2549.0,80.0,1.2066730201475035,198352.0,18326.0,27832.0,98.0,L’Oréal,France,Deloitte & EY,Household & Personal Products,189084005045.0,5.0,6.483397566115467,6.492890095494845,24.19645738803561,0.7594023503502743,0.0114543790950534,1194.0,1789.0,2809.0,317.0,1954.0,4712.0,631.0,3502.0,663.0,3204.0,1137.0,4819.0,0.04574712643678161,0.068544061302682,0.10762452107279694,0.0121455938697318,0.07486590038314177,0.18053639846743294,0.13417624521072796,0.02540229885057471,0.12275862068965518,0.0435632183908046,0.1846360153256705,0.1471311929644222,214.0,0.0015013387037185,0.0013966471718377,1.425150175344668e-05,2.031401287186984,19.729081632653063,2451.0,23.266189508856527
FR0000120404,848.0,1673.0,905.0,263.0,672743.0,103868.0,3242.74,1183.13,24391.0,2516.9,3840.0,127.0,4.158701066769763,301576.0,17582.0,39634.0,149.0,Accor,France,PwC,Hotels & Lodging,11865596509.0,3.0,4.082104209188586,8.053490969307198,18.48500019255209,0.6113528709515924,0.0200191640677098,5235.0,1695.0,5793.0,759.0,3910.0,9523.0,2352.0,9013.0,157.0,4022.0,1315.0,7655.0,0.1066691118039,0.034537563420746986,0.11803899993887157,0.01546549300079467,0.07967072151924527,0.194042015608126,0.1836501823664853,0.003199054546936447,0.081952849603684,0.026794628848544125,0.15597937934266562,0.5889393718638893,136.0,0.0039526132339858,0.002835037604767,1.902709801857085e-05,0.6546770901528863,21.763355704697982,3691.0,17.767743674663997
FR0000120578,1080.0,1530.0,1056.0,469.0,713577.0,107525.0,2707.22,3120.48,26985.0,2826.5,5067.0,136.0,2.385608399687996,327888.0,162.0,26244.0,162.0,Sanofi,France,PwC & Forvis Mazars,Biotechnology & Pharmaceuticals,121648091481.0,5.0,5.022087886538015,7.1146245059288535,23.56196233434085,0.6324110671936759,0.01109327319083,4583.0,2798.0,5217.0,1285.0,5140.0,11469.0,2422.0,8990.0,1063.0,3701.0,621.0,7267.0,0.08790808301684122,0.05366939041700234,0.10006905282541144,0.024648022403805578,0.09859208961522231,0.2199907929566118,0.1724402501246787,0.020389764836766792,0.07099014079103848,0.011911612383473357,0.13939080062914797,0.21950442940499,290.0,0.001354965613611,0.0010207134592187,6.300700365547776e-06,1.3485235991629854,16.711234567901233,4905.0,22.808649151360147
FR0000120628,700.0,1194.0,911.0,345.0,548396.0,82201.0,2533.21,1841.62,20506.0,2669.5,5259.0,100.0,0.0,289432.0,18447.0,38753.0,143.0,AXA,France,EY & KPMG,Insurance,77286855225.0,5.0,4.257855743847399,7.262685368791135,31.98866193841924,0.6082651062639142,0.0,2288.0,3561.0,7491.0,843.0,3051.0,12194.0,1866.0,4852.0,258.0,1302.0,1129.0,2800.0,0.05753224873645302,0.08954210566018758,0.18836279514194473,0.021197415072041037,0.07671804671980688,0.30662073474314167,0.12200457642887676,0.006487465111016118,0.03273906811838367,0.028388946164097664,0.0704065981040509,0.0,266.0,0.0,0.0,0.0,1.6179851826620115,17.714755244755246,5116.0,31.118842836461845
FR0000120644,2003.0,1834.0,1617.0,537.0,1187108.0,178561.0,5264.83,5243.36,41932.0,5556.2,6153.0,112.0,0.4696504255255052,599104.0,49136.0,136456.0,296.0,Danone,France,Forvis Mazars,Processed Foods,43424077749.0,5.0,5.6087275496889015,5.135499913194931,17.22940619732192,0.3136183153096141,0.0013150979931942,5603.0,6494.0,5865.0,1313.0,5857.0,27082.0,2966.0,8629.0,1241.0,11401.0,1957.0,11519.0,0.0644311817941376,0.07467715412656248,0.06744402663262843,0.015098722415795587,0.06735203137038442,0.31142696151148214,0.0992283897379285,0.014270765055599637,0.13110474810547257,0.022504341026437138,0.1324616782235715,0.4696504255255052,384.0,0.0015866568429915,0.0013150979931942,4.442898625656139e-06,1.0752627953472482,17.78658783783784,5857.0,16.400557792575086
FR0000120859,1111.0,1537.0,813.0,187.0,627840.0,92178.0,3492.08,1077.68,23322.0,3507.2,5433.0,215.0,1.0956694289104136,348128.0,10148.0,39560.0,172.0,Imerys,France,Deloitte & PwC,Metals & Mining,2464254055.2,2.0,6.026383735815488,8.337130334787043,29.470155568573848,1.1662218750678035,0.0059432263062249,3155.0,3599.0,5380.0,816.0,2911.0,10416.0,1048.0,8482.0,902.0,5031.0,1544.0,3782.0,0.0685601286453127,0.07820852709809205,0.11691077404493894,0.017732191751053936,0.06325785562171324,0.22634621235168847,0.18431917945151896,0.019601025685601285,0.10932678517102004,0.033552088313268724,0.08218523186579164,1.0956694289104136,337.0,0.0063701710983163,0.0059432263062249,3.455364131526155e-05,1.8279849855713943,20.302790697674418,5261.0,28.537178068519605
FR0000121014,1167.0,1020.0,695.0,231.0,695885.0,106369.0,4070.09,1911.07,26223.0,3550.1,5427.0,102.0,0.0,392656.0,9118.0,46560.0,194.0,LVMH,France,Deloitte,Apparel Accessories & Footwear,328522196029.0,5.0,5.48562081057451,4.79463001438389,25.510252047119,0.479463001438389,0.0,2430.0,4012.0,4974.0,716.0,3310.0,9256.0,1687.0,10246.0,1462.0,4940.0,1337.0,8157.0,0.0477970102281668,0.07891424075531078,0.09783634933123525,0.014083398898505115,0.06510621557828482,0.1820613690007868,0.20153422501966956,0.028756884343036977,0.0971675845790716,0.02629819040125885,0.16044453186467347,0.0,206.0,0.0,0.0,0.0,0.9683272381990994,20.979845360824743,5233.0,24.59833222085382
FR0000121485,808.0,825.0,573.0,137.0,480308.0,72651.0,2178.28,1358.42,18360.0,2183.5,2880.0,74.0,0.3690080150314909,222640.0,17490.0,29480.0,110.0,Kering,France,Deloitte & PwC,Apparel  Accessories & Footwear,30238040195.0,4.0,5.5608319224787,5.67782962381798,19.820787050419128,0.5092841117121581,0.0025395935020267,2351.0,1958.0,2825.0,390.0,2165.0,7476.0,834.0,6654.0,463.0,3329.0,712.0,7381.0,0.06584696392561058,0.05483979386063186,0.07912278736276047,0.01092314586600941,0.06063746358951378,0.20938830383150348,0.1863656733139144,0.012967734707595787,0.09323885278960341,0.01994174322204795,0.20672753753080889,0.3690080150314909,62.0,0.003354618318468,0.0025395935020267,2.308721365478864e-05,0.4266974990020784,19.802545454545456,2770.0,19.06374310057673
