isin,words_pos,words_neg,words_uncertain,words_complex,chars,words,fog,flesch,difficult_words,smog,nums,tables,imgsize,year,start,end,Sustainability_Page_Count,company,country,auditor,SASB_industry,market_cap_2024,Market_Cap_Cat,words_pos_500,words_neg_500,nums_500,tables_500,imgsize_500,abs_affected,abs_biodiversity,abs_climate,abs_conduct,abs_consumers,abs_governance,abs_oth,abs_ownworkforce,abs_pollution,abs_waste,abs_water,abs_workersvalchain,rel_affected,rel_biodiversity,rel_climate,rel_conduct,rel_consumers,rel_governance,rel_oth,rel_ownworkforce,rel_pollution,rel_waste,rel_water,rel_workersvalchain,abs_oenworkforce,rel_oenworkforce
NL0015000IY2,271.0,277.0,253.0,68.0,155088.0,22903.0,1377.27,-666.58,6123.0,1011.6,877.0,4.0,0.0,101200.0,5150.0,7600.0,50.0,Universal Music Group,Netherlands,EY,Media & Entertainment,46805525623.0,5.0,5.916255512378291,6.047242719294416,19.14596341090687,0.0873248046107496,0.0,678.0,490.0,1629.0,177.0,763.0,3719.0,678.0,1983.0,75.0,466.0,35.0,1155.0,0.0572248480756245,0.0413571910871033,0.137491559756921,0.0149392302498311,0.0643990546927751,0.3138926401080351,0.0572248480756245,0.1673700202565834,0.0063301823092505,0.0393315327481431,0.0029540850776502,0.0974848075624578,0.0,0.0
NL0015000LU4,1096.0,1239.0,636.0,272.0,570377.0,85480.0,2312.1,1963.64,22540.0,2336.2,2765.0,67.0,2.2370782083599123,259072.0,1280.0,17536.0,128.0,Iveco,Netherlands,Deloitte,Automobiles,2555781974.0,2.0,6.410856340664482,7.247309312119794,16.17337388862892,0.3919045390734674,0.0130853896137102,2318.0,1208.0,5167.0,799.0,4361.0,9640.0,1198.0,7801.0,534.0,2865.0,1721.0,6732.0,0.052273137290276,0.0272415659390221,0.1165208370918275,0.0180182211798664,0.0983447591556918,0.217391304347826,0.027016056287209,0.1759200793793974,0.0120422154068194,0.0646085152444524,0.0388102110770341,0.1518130976005773,0.0,0.0
NL0015001FS8,1505.0,1415.0,1100.0,397.0,662697.0,97894.0,2987.68,1003.58,25653.0,2529.0,5534.0,281.0,1.55369900162734,295504.0,6132.0,27302.0,146.0,Ferrovial,Spain,EY,Engineering & Construction Services,30336894191.0,4.0,7.686885815269576,7.22720493595113,28.265266512758696,1.435225856538705,0.0079356191473805,3933.0,2875.0,5129.0,1276.0,2932.0,11995.0,2110.0,7225.0,523.0,3071.0,1433.0,6328.0,0.080544747081712,0.0588777390948187,0.1050378865451566,0.0261314765513004,0.060045054269916,0.2456481671103829,0.0432111406921974,0.1479623182469793,0.0107106287118574,0.0628916649600655,0.0293467130862174,0.1295924636493958,0.0,0.0
NO0003053605,1019.0,818.0,815.0,92.0,555096.0,85342.0,4278.39,-2409.99,19056.0,2476.8,8301.0,150.0,4.400466202077316,277288.0,7809.0,26441.0,137.0,Storebrand,Norway,PwC,Insurance,4621340286.5,2.0,5.970096787045065,4.7924820135455,48.633732511541794,0.8788169951489302,0.0257813632330934,2138.0,1039.0,3847.0,1450.0,3388.0,6877.0,2568.0,13951.0,142.0,2377.0,383.0,1657.0,0.053695657633674,0.0260943817967199,0.0966170228796745,0.0364166059723233,0.0850892834718838,0.1727151719114951,0.0644950649220182,0.350377979255092,0.0035663158952206,0.0596981188939397,0.0096190069568274,0.0416153904111309,0.0,0.0
NO0005052605,500.0,906.0,603.0,169.0,359004.0,53404.0,1098.11,1734.81,13190.0,1217.6,2595.0,86.0,8.217648241353984,147752.0,5183.0,10439.0,73.0,Norsk Hydro,Norway,KPMG,Metals & Mining,10861581057.0,3.0,4.681297281102538,8.482510673357801,24.295932888922177,0.8051831323496367,0.0769385087386149,2505.0,2250.0,4445.0,653.0,1477.0,4914.0,1114.0,2448.0,546.0,3533.0,676.0,3173.0,0.0903223480204802,0.0811278575034254,0.1602725896012115,0.0235451070887719,0.0532559313478041,0.177183240787481,0.0401673036705848,0.0882671089637268,0.0196870267541645,0.1273887646931564,0.0243744140765846,0.1144083074926083,0.0,0.0
NO0010063308,534.0,937.0,526.0,125.0,316752.0,47933.0,2197.5,-428.93,12174.0,1395.3,1486.0,125.0,8.31859550187673,170016.0,5796.0,12768.0,84.0,Telenor,Norway,EY,Telecommunication Services,15255407227.0,4.0,5.570275175766174,9.77405962489308,15.500803204472913,1.3039033651138048,0.086773157343341,1366.0,987.0,2105.0,494.0,2310.0,5997.0,1252.0,4214.0,171.0,1606.0,236.0,3843.0,0.0555713762662218,0.0401529636711281,0.0856352467352833,0.0200968227492778,0.0939750213579594,0.2439689190838452,0.0509336479394654,0.1714332207802774,0.0069565924901346,0.065335014848867,0.0096009112729343,0.1563402628046052,0.0,0.0
NO0010096985,877.0,1253.0,758.0,148.0,471994.0,70099.0,2259.01,114.95000000000002,17319.0,1810.8,1625.0,98.0,7.829340389442178,208472.0,8446.0,18952.0,103.0,Equinor,Norway,EY,Oil & Gas – Exploration & Production,63868636982.0,5.0,6.255438736643889,8.937360019401131,11.590750224682235,0.6990113981654517,0.0558448793095634,2431.0,1797.0,5938.0,676.0,3171.0,8376.0,1170.0,5389.0,720.0,1905.0,795.0,4693.0,0.0655945603194733,0.0484876285043576,0.1602223361485119,0.0182401985915112,0.0855616416178732,0.2260057742640511,0.031569574485308,0.1454089204284827,0.0194274304524972,0.0514017430722322,0.0214511211246323,0.1266290709910687,0.0,0.0
NO0010161896,760.0,930.0,914.0,132.0,799874.0,180946.0,5123.12,-2453.4,18547.0,2546.4,16006.0,195.0,0.0,297528.0,9114.0,30576.0,147.0,DNB Bank,Norway,EY,Commercial Banks,29557861050.0,4.0,2.1000740552430006,2.56982746233683,44.22866490555193,0.5388347904899804,0.0,1906.0,2751.0,7451.0,6743.0,6041.0,12953.0,3039.0,4365.0,160.0,1507.0,881.0,1388.0,0.0387516519264003,0.0559316864897834,0.151489275185524,0.1370946426756124,0.1228219985768018,0.2633526481650909,0.0617871302226288,0.0887465690759377,0.0032530242960252,0.0306394225881874,0.0179119650299888,0.0282199857680187,0.0,0.0
NO0010582521,586.0,852.0,638.0,81.0,324179.0,51022.0,1820.73,2738.08,11671.0,1802.8,2054.0,44.0,9.269685813923283,226688.0,5264.0,17696.0,112.0,Gjensidige Forsikring,Norway,Deloitte,Insurance,8829105584.8,3.0,5.742620830230097,8.34933950060758,20.12857198855396,0.4311865469797342,0.090840086765741,1193.0,759.0,2652.0,1128.0,2689.0,6603.0,1214.0,3399.0,110.0,1640.0,488.0,2283.0,0.0493832270883351,0.0314181637552777,0.1097772994453183,0.046692607003891,0.1113088831856941,0.2733256064243728,0.0502525043463862,0.1406987333388525,0.0045533570659822,0.0678864144382813,0.0202003477109032,0.094502856196705,0.0,0.0
NO0010734338,388.0,538.0,345.0,50.0,215223.0,31917.0,587.74,388.18,7406.0,571.4,1839.0,43.0,3.795467370483454,70840.0,595.0,1785.0,35.0,Multiconsult,Norway,Deloitte,Engineering & Construction Services,483206834.31,1.0,6.078265501143591,8.428110411379516,28.809098599492437,0.6736222076009649,0.0594583978833138,591.0,894.0,1527.0,789.0,1502.0,4346.0,899.0,3486.0,37.0,1009.0,118.0,1165.0,0.0361180712583267,0.0546354580455906,0.0933202957892807,0.0482185418321823,0.091792458595612,0.2655992177473568,0.0549410254843243,0.2130416182851555,0.0022611990466295,0.0616635091364664,0.0072113915541159,0.0711972132249587,0.0,0.0
PLBNFTS00018,782.0,610.0,475.0,64.0,357967.0,53302.0,2443.25,-881.67,14130.0,1518.0,1640.0,78.0,2.897878572033912,180136.0,5963.0,13795.0,89.0,Benefit Systems,Poland,KPMG,Professional & Commercial Services,2072635434.8,2.0,7.335559641289257,5.72211174064763,15.384038122396907,0.7316798619188774,0.0271835819672236,1568.0,613.0,2413.0,541.0,2862.0,8354.0,1355.0,5290.0,119.0,1281.0,381.0,2197.0,0.0581300511603766,0.0227255876028768,0.0894565136798398,0.0200563505597983,0.1061021724623711,0.3097056424705272,0.0502335582412693,0.1961147771928523,0.0044116556684214,0.047490175724772,0.0141247126862905,0.0814488025506042,0.0,0.0
PLBRE0000012,1125.0,1397.0,984.0,162.0,849272.0,160995.0,6360.2,-1080.67,26340.0,3828.6,11811.0,169.0,2.631852943967635,410872.0,23751.0,64757.0,203.0,MBANK,Poland,KPMG,Commercial Banks,5627783700.8,3.0,3.493897326003913,4.338644057268859,36.681263393273085,0.5248610205285879,0.0081737101896569,2352.0,3307.0,7329.0,2570.0,6257.0,18859.0,4427.0,9338.0,253.0,2838.0,587.0,1944.0,0.0391601871430712,0.0550606883002281,0.1220259402940344,0.0427898303391551,0.1041774196233829,0.3139974359401275,0.0737083964635953,0.1554752668120743,0.0042123840761892,0.047251960506818,0.0097733970463362,0.0323670934549874,0.0,0.0
PLBSK0000017,857.0,941.0,940.0,174.0,620720.0,104538.0,2902.77,3121.79,19442.0,2589.1,20972.0,311.0,2.623748561659108,303600.0,26550.0,48900.0,150.0,ING BANK ŚLĄSKI,Poland,Forvis Mazars,Commercial Banks,7603748491.5,3.0,4.098987927834854,4.500755706059041,100.3080219633052,1.4874973693776423,0.0125492575028176,2543.0,1415.0,5867.0,1213.0,4159.0,14135.0,1343.0,7127.0,0.0,1405.0,202.0,1271.0,0.062512291052114,0.0347836774827925,0.1442232055063913,0.0298180924287118,0.102236971484759,0.3474680432645034,0.0330137659783677,0.175196656833825,0.0,0.0345378564405113,0.0049655850540806,0.0312438544739429,0.0,0.0
PLBZ00000044,686.0,1040.0,796.0,137.0,557921.0,104878.0,3799.42,-904.83,16744.0,2364.8,13553.0,213.0,1.3184450980446418,259072.0,23680.0,39936.0,128.0,Santander Bank Polska,Poland,PwC,Commercial Banks,11316830499.0,3.0,3.270466637426343,4.9581418409962055,64.61316958752074,1.015465588588646,0.0062856132746841,2433.0,888.0,3141.0,1558.0,5118.0,13012.0,2004.0,4228.0,202.0,1696.0,342.0,2177.0,0.0661159270632354,0.0241310905187641,0.0853555803146824,0.0423381070137775,0.1390798663007147,0.3535965651240523,0.0544580015761297,0.1148944264789804,0.0054892795999891,0.0460882089187206,0.0092937308079023,0.0591592162830511,0.0,0.0
PLCFRPT00013,437.0,797.0,503.0,92.0,346789.0,53455.0,2341.99,1467.69,13675.0,2345.4,1835.0,67.0,1.4046642657746793,238832.0,42126.0,55932.0,118.0,Cyfrowy Polsat,Poland,EY,Telecommunication Services,1884519268.1,2.0,4.087550275933028,7.454868581049481,17.163969694135254,0.6266953512300065,0.0131387547074612,1438.0,1495.0,2294.0,794.0,2958.0,7570.0,1326.0,2432.0,444.0,1800.0,951.0,2380.0,0.0555598485433892,0.0577621513020632,0.088633026814002,0.0306776910594235,0.1142879221080287,0.292481261108106,0.0512325168070473,0.0939649177034232,0.0171547793833552,0.0695464029054941,0.0367436828684027,0.0919557993972645,0.0,0.0
PLDINPL00011,287.0,501.0,318.0,36.0,269859.0,40723.0,1058.7,1119.63,9223.0,1099.7,1096.0,373.0,2.1313799095969945,115368.0,2565.0,5757.0,57.0,Dino Polska,Poland,KPMG,Food Retailers & Distributors,9248652223.9,3.0,3.523807185128797,6.15131498170567,13.45676890209464,4.579721533285858,0.0261692398595019,781.0,630.0,1625.0,703.0,2235.0,4802.0,686.0,3173.0,161.0,2231.0,463.0,2131.0,0.0398042913205239,0.0321084552265429,0.0828194281637021,0.0358289587686662,0.1139085673513072,0.2447377809489832,0.034962540135569,0.1617144895774935,0.0082054941134498,0.1137047041435197,0.0235971663014117,0.1086081239488303,0.0,0.0
PLENEA000013,523.0,938.0,675.0,72.0,483500.0,74419.0,1951.75,1058.53,15160.0,2004.2,3687.0,473.0,1.8757293499211447,208472.0,11536.0,22042.0,103.0,ENEA,Poland,PwC,Electric Utilities & Power Generators,1655064863.7,2.0,3.5138875824722184,6.30215401980677,24.771899649283117,3.177951867130706,0.0126024896190565,1365.0,1234.0,4515.0,1714.0,2439.0,8944.0,2063.0,4280.0,987.0,3008.0,1781.0,2278.0,0.0394417475728155,0.0356564956079519,0.1304611650485437,0.0495261211280628,0.0704750346740638,0.2584373555247342,0.0596104946833102,0.1236708275543227,0.0285194174757281,0.0869163199260286,0.051462089690245,0.0658229311141932,0.0,0.0
PLEURCH00011,429.0,669.0,353.0,57.0,298603.0,44840.0,2258.83,2803.57,11860.0,2163.8,2102.0,95.0,33.636427131091914,257048.0,8509.0,24511.0,127.0,Eurocash,Poland,Grant Thornton,Food Retailers & Distributors,241140973.01,1.0,4.783675289919715,7.459857270294379,23.438893844781443,1.059322033898305,0.375071667385057,1227.0,714.0,1916.0,575.0,2572.0,4145.0,854.0,5404.0,119.0,1834.0,518.0,2279.0,0.0553775330595297,0.0322245791397752,0.086473800604775,0.0259511666741887,0.1160806968452407,0.1870740623730649,0.0385431240691429,0.243895834273593,0.0053707631899625,0.0827729385747167,0.0233786162386604,0.1028568849573498,0.0,0.0
PLGRPRC00015,681.0,715.0,303.0,65.0,289927.0,42303.0,1590.67,1355.27,11951.0,1626.2,825.0,10.0,2.343829680011969,178112.0,7128.0,14784.0,88.0,Grupa Pracuj,Poland,EY,Professional & Commercial Services,944990843.5,1.0,8.049074533721013,8.450937285771696,9.751081483582723,0.11819492707373,0.0277028778102258,887.0,502.0,1215.0,941.0,3371.0,5419.0,1155.0,5844.0,96.0,309.0,238.0,2478.0,0.0395012246715653,0.0223558227566243,0.0541082164328657,0.0419060342908038,0.1501224671565353,0.2413270986417279,0.0514362057448229,0.2602538410153641,0.0042752171008684,0.0137608550434201,0.0105989757292362,0.1103540414161656,0.0,0.0
"PLLPP0000011,426,561,410,80,367388,57566,1602.43,2746.92,14058,1717.2,2620,56,8.632807512185462,206448,5916.0,16218.0,102,LPP,Poland,Grant Thornton,""Apparel, Accessories & Footwear"",7217860838.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLPEKAO00016,896.0,599.0,528.0,129.0,515552.0,82133.0,4646.71,-42.85999999999999,16642.0,3674.3,20320.0,921.0,1.2362873829816934,352176.0,21750.0,51852.0,174.0,Bank Polska Kasa Opieki,Poland,PwC,Commercial Banks,8759459426.8,3.0,5.454567591589252,3.6465245394664754,123.70180073782768,5.606759767693863,0.0075261306842663,2378.0,505.0,3796.0,2418.0,4743.0,9592.0,2611.0,4948.0,80.0,1452.0,457.0,1976.0,0.0680283785330129,0.0144467330358164,0.1085936606018995,0.0691726742190182,0.1356848609680741,0.2744021055040622,0.0746939009039936,0.1415493763588511,0.0022885913720105,0.041537933401991,0.0130735782126101,0.05652820688866,0.0,0.0
PLWRTPL00027,424.0,486.0,326.0,59.0,232348.0,35583.0,1707.4,1080.47,8728.0,1455.2,1325.0,72.0,2.972779853314675,176088.0,7830.0,15312.0,87.0,Wirtualna Polska Holding,Poland,PwC,Internet Media & Services,561177867.21,1.0,5.957901244976534,6.829103785515556,18.61844139055167,1.011719079335638,0.0417724735592091,891.0,579.0,2023.0,594.0,2039.0,4325.0,1377.0,3023.0,148.0,418.0,342.0,1531.0,0.0515326778484673,0.0334875650665124,0.1170040485829959,0.0343551185656448,0.1179294389820705,0.2501445922498554,0.0796414112203585,0.174840948525159,0.0085598611914401,0.0241758241758241,0.0197802197802197,0.0885482938114517,0.0,0.0
PTEDP0AM0009,2285.0,2457.0,1983.0,402.0,1094829.0,162465.0,6279.44,-159.87,42354.0,5534.1,4692.0,667.0,2.7976457412643687,564696.0,23436.0,100998.0,279.0,EDP - Energias de Portugal,Portugal,PwC,Electric Utilities & Power Generators,13323691845.0,4.0,7.032283876527252,7.561628658480288,14.44003323792817,2.052749823038808,0.0086099952028571,10658.0,4850.0,10795.0,1733.0,6013.0,21834.0,2811.0,9467.0,600.0,4813.0,2141.0,9269.0,0.1254118422291255,0.0570695660359597,0.1270239103831309,0.0203920738021274,0.0707544949637578,0.2569189494493081,0.0330768144591923,0.1113974395180269,0.0070601524992939,0.0566341899651699,0.0251929775016473,0.1090675891932599,0.0,0.0
PTSON0AM0001,1277.0,955.0,634.0,110.0,525028.0,75269.0,3652.3,758.53,22415.0,3665.1,4258.0,528.0,9.963593255642351,378488.0,8976.0,43758.0,187.0,Sonae,Portugal,PwC,Food Retailers & Distributors,1825855636.9,2.0,8.482907970080644,6.343913164782314,28.285217021615804,3.507420053408441,0.0661865658879641,2236.0,2096.0,4400.0,601.0,3087.0,9415.0,1448.0,4469.0,325.0,5246.0,1474.0,4160.0,0.0573966167826064,0.0538029109017634,0.1129450419693508,0.0154272659599045,0.0792412146725877,0.2416767204866904,0.0371691865390045,0.114716225582052,0.0083425315090997,0.1346612932207305,0.0378365890597325,0.1067844033164771,0.0,0.0
PTZON0AM0006,1159.0,828.0,590.0,168.0,540559.0,77584.0,4667.15,2414.2,23763.0,4317.6,5480.0,56.0,30.728456952662587,483736.0,13623.0,70505.0,239.0,NOS,Portugal,KPMG,Telecommunication Services,1762617234.0,2.0,7.469323571870489,5.336151783872963,35.316560115487725,0.3608991544648381,0.1980334666468768,3707.0,1766.0,3954.0,741.0,4441.0,7946.0,1422.0,7614.0,95.0,2679.0,784.0,5281.0,0.0916893395993074,0.0436804353203067,0.0977986643581498,0.0183279742765273,0.109844175117487,0.1965372248330447,0.0351719020529309,0.1883255008656938,0.0023497402918624,0.0662626762305218,0.0193915409349492,0.1306208261192184,0.0,0.0
SE0000148884,780.0,768.0,766.0,154.0,530955.0,82022.0,1655.79,2609.75,17322.0,1972.5,7549.0,123.0,0.801600894403727,236808.0,8775.0,22347.0,117.0,SEB,Sweden,EY,Commercial Banks,27313019741.0,4.0,4.754821877057375,4.681670771256492,46.01814147423862,0.7497988344590475,0.0048864993197174,2975.0,1201.0,6061.0,1081.0,3415.0,14275.0,2099.0,3224.0,28.0,2084.0,115.0,1714.0,0.0777330685618729,0.031380643812709,0.1583664297658862,0.0282451923076923,0.0892297240802675,0.3729880852842809,0.0548442725752508,0.0842391304347826,0.0007316053511705,0.0544523411371237,0.0030048076923076,0.0447846989966555,0.0,0.0
SE0000242455,1132.0,1099.0,946.0,176.0,659462.0,102148.0,3374.54,784.89,19727.0,2836.6,10733.0,192.0,0.0,311696.0,11550.0,35112.0,154.0,Swedbank,Sweden,PwC,Commercial Banks,22192655170.0,4.0,5.540979754865489,5.379449426322591,52.536515643967576,0.939812820613228,0.0,4558.0,1901.0,6398.0,1561.0,3857.0,13444.0,2677.0,5540.0,665.0,4146.0,640.0,2022.0,0.0961420827269084,0.0400978717121221,0.1349532789132865,0.0329262376342044,0.0813558607015545,0.2835748486574279,0.056466071842899,0.1168554493872471,0.0140268725347507,0.0874517496677846,0.0134995464996097,0.0426501297222046,0.0,0.0
SE0000667925,569.0,784.0,544.0,64.0,343742.0,51783.0,3029.12,-1584.06,13233.0,1769.7,2351.0,82.0,2.9683042092585312,202400.0,6500.0,16400.0,100.0,Telia Company,Sweden,KPMG,Telecommunication Services,10894804511.0,3.0,5.4940810690767234,7.570051947550354,22.700500164146533,0.7917656373713381,0.0286609911482391,1760.0,708.0,2343.0,518.0,3258.0,5732.0,1074.0,3842.0,105.0,2026.0,298.0,4977.0,0.0660635862017191,0.0265755789947824,0.0879471491310386,0.0194437145752787,0.1222927067302278,0.2151570886978717,0.0403138020344581,0.144213805788071,0.0039412934949889,0.0760481963890244,0.0111857663000638,0.1868173116624751,0.0,0.0
SE0006993770,518.0,852.0,661.0,79.0,390417.0,59566.0,1854.12,-993.37,12529.0,904.5,2456.0,72.0,7.583538949293446,121440.0,2580.0,6120.0,60.0,Axfood,Sweden,Deloitte,Food Retailers & Distributors,4560752152.5,2.0,4.348118053923379,7.151730853171272,20.61578752979888,0.6043716213947554,0.0636566073707605,1617.0,2061.0,2993.0,583.0,1288.0,7304.0,1264.0,3213.0,409.0,3820.0,992.0,4110.0,0.0545288999797666,0.0695015849463816,0.1009307344708976,0.0196600795845417,0.0434342753085587,0.2463074121535037,0.0426249409860389,0.1083496324273285,0.0137924057462736,0.1288190463343899,0.0334524853308154,0.1385985027315033,0.0,0.0
SE0007100581,355.0,447.0,376.0,57.0,208205.0,33067.0,1452.2,-606.09,7467.0,836.8,1969.0,72.0,2.0103117998218902,101200.0,3100.0,5550.0,50.0,Assa Abloy,Sweden,EY,Electrical & Electronic Equipment,31095228490.0,5.0,5.367889436598421,6.759004445519702,29.772885353978285,1.088698702634046,0.0303975534493889,534.0,182.0,1327.0,333.0,994.0,4906.0,596.0,1635.0,435.0,1285.0,419.0,2746.0,0.0346933471933471,0.0118243243243243,0.0862136174636174,0.0216346153846153,0.064579002079002,0.3187370062370062,0.0387214137214137,0.1062240124740124,0.0282614345114345,0.0834849272349272,0.0272219334719334,0.1784043659043659,0.0,0.0
SE0007100599,983.0,916.0,868.0,162.0,598140.0,94463.0,3093.57,-240.83,16734.0,2276.1,11779.0,91.0,3.327625833491665,242880.0,30720.0,45000.0,120.0,Svenska Handelsbanken,Sweden,Deloitte,Commercial Banks,20063931510.0,4.0,5.203095391846543,4.848459185077756,62.34716238103808,0.4816700718799954,0.0176133821363479,5099.0,1503.0,3000.0,2239.0,3308.0,12543.0,2998.0,4535.0,131.0,3298.0,333.0,2353.0,0.1233430091920658,0.0363570391872278,0.0725689404934687,0.0541606192549588,0.0800193517174649,0.303410740203193,0.0725205611998064,0.1097000483792936,0.0031688437348814,0.0797774552491533,0.008055152394775,0.0569182389937106,0.0,0.0
SK1110001437,967.0,995.0,955.0,198.0,726376.0,131404.0,11839.58,-18149.72,23944.0,3358.4,5184.0,173.0,1.2657591164579711,372416.0,56672.0,90344.0,184.0,Vseobecna Uverova Banka (VUB),Slovakia,EY,Commercial Banks,,,3.679492252899456,3.7860339106876495,19.725426927643,0.6582752427627774,0.0048162883795697,3787.0,1156.0,3654.0,4561.0,5237.0,14890.0,1353.0,8968.0,211.0,3174.0,437.0,4302.0,0.0732070365358592,0.0223468006959211,0.0706359945872801,0.0881693408080417,0.1012371931181132,0.2878407113860429,0.0261550357626135,0.1733616856756234,0.0040788710612797,0.0613570462014305,0.0084477092596172,0.083162574908177,0.0,0.0
SK1110001502,1275.0,1389.0,1040.0,259.0,756303.0,119835.0,6439.68,-902.32,25760.0,4736.2,13794.0,198.0,0.0,503976.0,13944.0,75696.0,249.0,Tatra banka,Slovakia,Deloitte,Commercial Banks,1748000919.7,2.0,5.319814745274753,5.795468769558143,57.55413693829015,0.8261359369132558,0.0,4013.0,1229.0,4810.0,4376.0,6519.0,15866.0,4563.0,6579.0,167.0,2747.0,392.0,2768.0,0.0742749264283995,0.0227470432545484,0.0890262636732125,0.0809935405060245,0.120657424716356,0.2936571100705177,0.0844546447278313,0.1217679394399304,0.003090932647282,0.0508430657609802,0.0072553628606859,0.0512317459142312,0.0,0.0
XS0422688019,575.0,731.0,560.0,92.0,434581.0,67558.0,1426.58,1404.94,14231.0,1318.7,4357.0,118.0,4.356670651263691,159896.0,5846.0,12008.0,79.0,Vattenfall,Sweden,PwC,Electric Utilities & Power Generators,,,4.255602593327215,5.410166079516859,32.24636608543769,0.8733236626306284,0.0322439285596353,2733.0,2680.0,5163.0,842.0,2160.0,6654.0,1926.0,2755.0,308.0,2257.0,840.0,3865.0,0.0849206102600751,0.0832737780815958,0.1604263120280893,0.0261628810241431,0.0671161793493459,0.2067551191622906,0.0598452599198334,0.0856042009756703,0.0095702700183326,0.0701301929590156,0.0261007364136345,0.1200944598079731,0.0,0.0
