isin,words_pos,words_neg,words_uncertain,words_complex,chars,words,fog,flesch,difficult_words,smog,nums,tables,imgsize,year_x,start,end,Sustainability_Page_Count,company,country,auditor,SASB_industry,market_cap_2024,Market_Cap_Cat,words_pos_500,words_neg_500,nums_500,tables_500,imgsize_500,year_y,affected,biodiversity,climate,conduct,consumers,governance,oth,ownworkforce,pollution,waste,water,workersvalchain,total_weighted,affected_pct,biodiversity_pct,climate_pct,conduct_pct,consumers_pct,governance_pct,oth_pct,ownworkforce_pct,pollution_pct,waste_pct,water_pct,workersvalchain_pct
FI0009014377,553.0,908.0,650.0,72.0,313818.0,45705.0,2434.62,-1905.06,11580.0,1414.4,843.0,69.0,0.0,165968.0,2050.0,8692.0,82.0,Orion,Finland,KPMG,Medical Equipment & Supplies,6222225786.8,3.0,6.049666338475003,9.933267695000549,9.222185756481784,0.7548408270429932,0.0,2024.0,1211.4862231910229,1327.1216186881063,1747.8892161250114,1754.0524052977562,3751.2591150701046,12685.593641519548,0.0,0.0,0.0,0.0,0.0,0.0,22477.402219891548,0.0538979643349937,0.0590424821207167,0.0777620651633044,0.0780362600685898,0.1668902428480102,0.564370985464385,0.0,0.0,0.0,0.0,0.0,0.0
FI4000297767,932.0,827.0,1009.0,228.0,618781.0,102910.0,2333.27,1292.98,18487.0,2057.3,12693.0,162.0,1.9952378601567304,224664.0,9213.0,21423.0,111.0,Nordea,Finland,PwC,Commercial Banks,37958008850.0,5.0,4.528228549217763,4.018074045282286,61.67039160431445,0.787095520357594,0.0096940912455384,2024.0,5916.817060530186,2781.055307775736,7895.15528678894,4631.260480135679,8769.995008289814,41152.17209145427,0.0,0.0,0.0,0.0,0.0,0.0,71146.45523497462,0.0831639052288519,0.0390891619068128,0.1109704659313481,0.0650947466720592,0.1232667879141026,0.5784149323468251,0.0,0.0,0.0,0.0,0.0,0.0
FI4000480215,548.0,572.0,449.0,21.0,316938.0,48142.0,16258.81,-37835.1,10524.0,344.8,1117.0,42.0,3.812404207196628,133584.0,1914.0,6204.0,66.0,Sitowise,Finland,KPMG,Engineering & Construction Services,113177668.84,1.0,5.691495991026546,5.940758589173695,11.601096755431849,0.436209546757509,0.0395954074113728,2024.0,691.2534854114056,1139.4522126615047,2440.19798758626,726.8865742087364,4230.85187920928,19497.963426321745,0.0,0.0,0.0,0.0,0.0,0.0,28726.60556539893,0.0240631801706504,0.0396653969459576,0.0849455736087896,0.0253036013097303,0.147279909893194,0.6787423380716778,0.0,0.0,0.0,0.0,0.0,0.0
FI4000513593,813.0,670.0,515.0,74.0,359267.0,51574.0,2500.3,-1239.81,13234.0,1730.9,1384.0,146.0,15.82179423628526,214544.0,7632.0,18762.0,106.0,Kempower,Finnland,EY,Electrical & Electronic Equipment,553883115.36,1.0,7.881878465893668,6.495520998952961,13.417613526195373,1.415441889324078,0.1533892488103042,2024.0,1152.3473939299583,1231.354157358408,3537.728464484215,1268.3763385117054,3284.478934764862,15611.175577640532,0.0,0.0,0.0,0.0,0.0,0.0,26085.46086668968,0.0441758495208903,0.0472046157685796,0.1356207000736484,0.0486238807508048,0.1259122448152349,0.5984627090708418,0.0,0.0,0.0,0.0,0.0,0.0
FI4000519228,524.0,519.0,370.0,27.0,248070.0,35975.0,1987.07,-1193.64,9148.0,1262.8,778.0,47.0,0.0290258895857399,153824.0,1900.0,7600.0,76.0,WithSecure ,Finland,PwC,Software & IT Services,137934970.06,1.0,7.282835302293259,7.213342599027102,10.813064628214038,0.6532314107018763,0.0004034175064036,2024.0,835.7600538730621,296.9589053094387,1521.2285669744017,1209.9717078208923,3771.7616557478905,8970.115368038416,0.0,0.0,0.0,0.0,0.0,0.0,16605.7962577641,0.0503294175660079,0.0178828464892548,0.0916082880556327,0.0728644196905141,0.2271352482711806,0.5401797799274097,0.0,0.0,0.0,0.0,0.0,0.0
FI4000552500,413.0,687.0,527.0,68.0,289400.0,43098.0,1271.62,1425.47,9297.0,1341.6,1517.0,56.0,1.0003025043604945,159896.0,4345.0,10507.0,79.0,Sampo,Finland,Deloitte,Insurance,21934150170.0,4.0,4.791405633672096,7.970207434219685,17.599424567265302,0.6496821198199453,0.0116049759195379,2024.0,1367.257661730051,507.1387831568718,1562.4092223644257,1919.65468415618,3366.972811758518,22507.45191782713,0.0,0.0,0.0,0.0,0.0,0.0,31230.885080993176,0.0437790238151832,0.0162383737073628,0.0500276959270454,0.0614665475915206,0.1078090743514543,0.7206792846074335,0.0,0.0,0.0,0.0,0.0,0.0
FI4000567029,686.0,813.0,1014.0,75.0,423709.0,59266.0,3893.34,-4447.96,16744.0,2123.8,1575.0,74.0,3.965129206348846,220616.0,4687.0,16459.0,109.0,FinnAir,Finland,KPMG,Airlines,468297172.81,1.0,5.787466675665643,6.858907299294706,13.28755104106908,0.6243039854216583,0.0334519725166946,2024.0,1812.0438785851,1094.9472269117832,3708.0109946131706,1642.5093174874785,3163.6638581752777,21968.300456911325,0.0,0.0,0.0,0.0,0.0,0.0,33389.475732684135,0.0542699110669573,0.0327931841661103,0.1110532859006076,0.0491924260996906,0.0947503304185889,0.6579408623480452,0.0,0.0,0.0,0.0,0.0,0.0
FI4000571054,391.0,433.0,270.0,59.0,227745.0,33534.0,1229.71,-96.14,7996.0,858.8,962.0,41.0,0.0163486824160624,103224.0,2703.0,5253.0,51.0,Kalmar Global,Finland,EY,Industrial Machinery & Goods,2109942252.4,2.0,5.829903978052126,6.456134072881255,14.343651219657662,0.6113198544760542,0.0002437627842795,2024.0,1006.773518651724,870.0835748314857,1797.6417735517025,1381.4379260838032,4146.360661238432,20984.80932548642,0.0,0.0,0.0,0.0,0.0,0.0,30187.10677984357,0.0333511099952103,0.0288230197473729,0.0595499855836471,0.0457625149756389,0.1373553514577629,0.6951580182403676,0.0,0.0,0.0,0.0,0.0,0.0
FR0000035081,777.0,772.0,579.0,72.0,469223.0,73001.0,2681.39,1454.1,16321.0,2304.9,4338.0,93.0,0.0465188003902226,257048.0,12573.0,28575.0,127.0,Icade,France,Forvis Mazars,Real Estate,1802685904.0,2.0,5.321844906234161,5.287598800016438,29.71192175449651,0.6369775756496486,0.0003186175558569,2024.0,2872.100175261497,4510.933916568756,6127.848634630442,3716.089768797159,3869.7633788585663,25274.98449063301,0.0,0.0,0.0,0.0,0.0,0.0,46371.72036474943,0.0619364593909867,0.0972776916855094,0.1321462431505705,0.080136983048445,0.0834509340697279,0.5450516886547602,0.0,0.0,0.0,0.0,0.0,0.0
FR0000045072,886.0,890.0,942.0,397.0,670025.0,105120.0,3440.93,2127.3,22167.0,2921.1,11692.0,172.0,0.3085818457514935,333960.0,7260.0,34320.0,165.0,Crédit Agricole,France,PwC & Forvis Mazars,Commercial Banks,41614393909.0,5.0,4.214231354642314,4.233257229832572,55.61263318112633,0.8181126331811263,0.0014677599208118,2024.0,8289.29156562686,3394.619062423706,8840.272026628256,9115.406855583193,14521.047483474016,71970.2022922039,0.0,0.0,0.0,0.0,0.0,0.0,116130.83928593992,0.0713789000113637,0.0292309870771311,0.0761233801545302,0.0784925598715345,0.1250404076364244,0.6197337652490161,0.0,0.0,0.0,0.0,0.0,0.0
FR0000050809,787.0,594.0,485.0,230.0,502885.0,76502.0,2814.78,2175.63,19168.0,2517.2,4984.0,143.0,6.424838788725025,291456.0,17136.0,37728.0,144.0,Sopra Steria,France,ACA Nexia & Saint Front,Software & IT Services,3470894759.0,2.0,5.143656374996732,3.882251444406682,32.574311782698494,0.9346160884682754,0.0419913125717303,2024.0,3910.33698874712,2638.052740097046,4128.661477953196,2541.2800254821777,4986.228097617626,30188.56106093526,0.0,0.0,0.0,0.0,0.0,0.0,48393.12039083242,0.0808035720194619,0.0545129704138028,0.0853150498378552,0.0525132499197881,0.1030358872779407,0.6238192705311513,0.0,0.0,0.0,0.0,0.0,0.0
FR0000051732,1369.0,1390.0,772.0,269.0,618452.0,92105.0,2983.73,1617.15,23395.0,2802.6,4792.0,145.0,150.95877181350667,305624.0,21895.0,44545.0,151.0,Atos,France,Forvis Mazars,Software & IT Services,481850910.82,1.0,7.431735519244341,7.545735844959557,26.0137886108246,0.7871451061288747,0.8194928169670846,2024.0,6011.832637816668,2345.2256329357624,4585.05738696456,4131.602242976427,9475.812532156706,34354.07681778073,0.0,0.0,0.0,0.0,0.0,0.0,60903.607250630856,0.0987106168125106,0.0385071712301814,0.0752838393971658,0.067838383135075,0.1555870491079747,0.5640729403170924,0.0,0.0,0.0,0.0,0.0,0.0
FR0000051807,953.0,874.0,619.0,297.0,445588.0,69026.0,1946.08,2060.6,17440.0,1940.0,3115.0,40.0,0.1087613666692281,226688.0,10416.0,22848.0,112.0,Teleperformance,France,PwC,Software & IT Services,5089813643.8,3.0,6.903195897198158,6.330947758815519,22.563961405847078,0.2897458928519688,0.0007878289823343,2024.0,4939.909210115671,1616.920044630766,4134.377985149622,3681.7756898403168,8676.066734880209,30295.09242483973,0.0,0.0,0.0,0.0,0.0,0.0,53344.14208945632,0.0926045300687676,0.0303111078610889,0.077503879961485,0.0690193064435473,0.1626432893105814,0.5679178863545296,0.0,0.0,0.0,0.0,0.0,0.0
"FR0000052292,916,1162,1006,252,657940,99824,3659.01,1739.4,24863,3054.6,4529,102,174.97154562254778,354200,8575.0,39025.0,175,Hermes,France,PwC,""Apparel, Accessories & Footwear"",251834832620.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
FR0000054900,581.0,647.0,406.0,87.0,433714.0,66711.0,1839.78,2034.92,16178.0,1909.2,2517.0,55.0,1.722530750466554,210496.0,12168.0,22880.0,104.0,TF1,France,EY,Media & Entertainment,1597958041.5,2.0,4.354604188214838,4.84927523197074,18.86495480505464,0.4122258697965852,0.0129103952156807,2024.0,2719.7506560087204,2685.313031256199,3964.80712518096,3411.307044118643,5762.542736440897,30044.792418062687,0.0,0.0,0.0,0.0,0.0,0.0,48588.513011068106,0.0559751778242149,0.0552664172012118,0.0815996802428962,0.0702080971965857,0.1185988699659986,0.6183517575690926,0.0,0.0,0.0,0.0,0.0,0.0
FR0000064578,1356.0,1411.0,1147.0,185.0,865748.0,134542.0,4570.57,3845.09,33395.0,4014.8,8589.0,151.0,0.4085883048664415,467544.0,24255.0,77385.0,231.0,Covivio,France,EY,Real Estate,5592294875.3,3.0,5.0393185770986015,5.243715717025167,31.919400633259503,0.5611630568892985,0.0015184414713117,2024.0,4527.362030893564,4741.820999234915,6892.013263612986,6385.617856174707,5101.181089401245,45460.48408797383,0.0,0.0,0.0,0.0,0.0,0.0,73108.47932729125,0.0619266338535851,0.0648600688027825,0.0942710520999745,0.087344421808962,0.0697755053359041,0.6218223180987916,0.0,0.0,0.0,0.0,0.0,0.0
FR0000073272,808.0,1397.0,677.0,298.0,532889.0,80253.0,2398.43,1706.7,20271.0,2307.4,3562.0,60.0,0.028291818362624,250976.0,40300.0,55552.0,124.0,SAFRAN,France,Forvis Mazars & EY,Aerospace & Defence,91509612656.0,5.0,5.034079722876403,8.703724471359326,22.19231679812593,0.3738178012036933,0.0001762664222061,2024.0,3180.4866026341915,2051.9090147316456,6878.115739643574,5153.347685486078,6429.943675398827,48832.94869297743,0.0,0.0,0.0,0.0,0.0,0.0,72526.75141087174,0.0438525997754455,0.0282917540744016,0.0948355690258111,0.0710544397100018,0.0886561654881315,0.6733094719262082,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120073,613.0,958.0,679.0,160.0,479491.0,74255.0,1687.73,2072.0,16374.0,1828.8,4762.0,234.0,5.830415801481276,210496.0,29016.0,39728.0,104.0,Air Liquide,France,PwC & KPMG,Chemicals,93636796644.0,5.0,4.127668170493569,6.450744057639216,32.065180795906,1.5756514712813954,0.0392594155375481,2024.0,3935.971586883068,2285.267274737358,10740.124088823795,4274.948727488518,7611.642620801926,39430.96422147751,0.0,0.0,0.0,0.0,0.0,0.0,68278.91852021217,0.057645488127026,0.0334695880407195,0.1572978061397452,0.0626100825868094,0.1114786640703557,0.577498371035344,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120222,902.0,1269.0,1045.0,208.0,640876.0,96182.0,4292.81,-1809.77,23213.0,3405.5,3176.0,106.0,0.0,327888.0,6642.0,32724.0,162.0,CNP assurances,France,KPMG & Forvis Mazars,Insurance,,,4.689027052878917,6.596868436921669,16.510365764904037,0.5510386558815579,0.0,2024.0,3476.1318766474724,5859.526520490646,5502.258328318596,4466.112127393484,5450.346311271191,41198.70713675022,0.0,0.0,0.0,0.0,0.0,0.0,65953.08230087161,0.0527061322288121,0.0888438616676026,0.0834268564313313,0.0677165034837873,0.082639751185657,0.6246668950028095,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120271,844.0,1325.0,947.0,349.0,719809.0,111944.0,2607.97,2395.25,24582.0,2807.3,5978.0,108.0,0.6687707517919358,295504.0,40150.0,61320.0,146.0,TotalEnergies,France,EY,Oil & Gas – Exploration & Production,124207185372.0,5.0,3.7697420138640743,5.918137640248696,26.700850425212607,0.4823840491674409,0.0029870772519828,2024.0,7947.9716040194035,5321.2507437467575,23225.33432841301,7997.158450812101,12678.265848100184,41982.14910879731,0.0,0.0,0.0,0.0,0.0,0.0,99152.13008388875,0.08015936316542,0.0536675383498534,0.2342393885916819,0.0806554377000879,0.1278668026332222,0.4234114695597346,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120321,683.0,684.0,432.0,143.0,352254.0,52673.0,1933.45,975.41,13965.0,1882.4,2549.0,80.0,1.2066730201475035,198352.0,18326.0,27832.0,98.0,L’Oréal,France,Deloitte & EY,Household & Personal Products,189084005045.0,5.0,6.483397566115467,6.492890095494845,24.19645738803561,0.7594023503502743,0.0114543790950534,2024.0,3435.785274028778,3061.3508994579315,3709.574601471424,2705.4262005984783,4624.193603903055,34042.5916082561,0.0,0.0,0.0,0.0,0.0,0.0,51578.92218771577,0.0666121959959655,0.0593527504959581,0.0719203590174071,0.0524521662308564,0.0896527769051438,0.660009751354669,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120404,848.0,1673.0,905.0,263.0,672743.0,103868.0,3242.74,1183.13,24391.0,2516.9,3840.0,127.0,4.158701066769763,301576.0,17582.0,39634.0,149.0,Accor,France,PwC,Hotels & Lodging,11865596509.0,3.0,4.082104209188586,8.053490969307198,18.48500019255209,0.6113528709515924,0.0200191640677098,2024.0,6975.109057754278,2451.759697169065,6647.261763036251,3244.0511333346367,5953.379064798355,29147.74381354451,0.0,0.0,0.0,0.0,0.0,0.0,54419.3045296371,0.1281734325354266,0.0450531244079722,0.1221489657115355,0.0596121387690264,0.1093982937903241,0.5356140447857151,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120578,1080.0,1530.0,1056.0,469.0,713577.0,107525.0,2707.22,3120.48,26985.0,2826.5,5067.0,136.0,2.385608399687996,327888.0,162.0,26244.0,162.0,Sanofi,France,PwC & Forvis Mazars,Biotechnology & Pharmaceuticals,121648091481.0,5.0,5.022087886538015,7.1146245059288535,23.56196233434085,0.6324110671936759,0.01109327319083,2024.0,3917.708061426878,2534.6758917868137,4695.08843883872,3463.765735656023,5554.124300569296,13210.78941783309,0.0,0.0,0.0,0.0,0.0,0.0,33376.15184611082,0.1173804601408353,0.0759427241185136,0.140671952251614,0.1037796613470177,0.1664099661991588,0.3958152359428604,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120628,700.0,1194.0,911.0,345.0,548396.0,82201.0,2533.21,1841.62,20506.0,2669.5,5259.0,100.0,0.0,289432.0,18447.0,38753.0,143.0,AXA,France,EY & KPMG,Insurance,77286855225.0,5.0,4.257855743847399,7.262685368791135,31.98866193841924,0.6082651062639142,0.0,2024.0,5923.591556280851,3456.077010124922,7737.133595019579,5275.593417555094,5017.247406452894,45020.39963400364,0.0,0.0,0.0,0.0,0.0,0.0,72430.04261943698,0.0817836265457508,0.0477160703643913,0.1068221599105241,0.072837088406453,0.0692702534059601,0.6215708013669203,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120644,2003.0,1834.0,1617.0,537.0,1187108.0,178561.0,5264.83,5243.36,41932.0,5556.2,6153.0,112.0,0.4696504255255052,599104.0,49136.0,136456.0,296.0,Danone,France,Forvis Mazars,Processed Foods,43424077749.0,5.0,5.6087275496889015,5.135499913194931,17.22940619732192,0.3136183153096141,0.0013150979931942,2024.0,6810.692176640034,5478.316282659769,5406.187319427729,2538.412812590599,6624.718614071608,31738.22835147381,0.0,0.0,0.0,0.0,0.0,0.0,58596.55555686355,0.1162302478689343,0.0934921213473627,0.0922611793142249,0.0433201710999422,0.1130564510339317,0.541639829335604,0.0,0.0,0.0,0.0,0.0,0.0
FR0000120859,1111.0,1537.0,813.0,187.0,627840.0,92178.0,3492.08,1077.68,23322.0,3507.2,5433.0,215.0,1.0956694289104136,348128.0,10148.0,39560.0,172.0,Imerys,France,Deloitte & PwC,Metals & Mining,2464254055.2,2.0,6.026383735815488,8.337130334787043,29.470155568573848,1.1662218750678035,0.0059432263062249,2024.0,3973.1631311774254,3634.508789479733,6014.948721408844,3874.606616199017,4473.8117516338825,35817.93266159296,0.0,0.0,0.0,0.0,0.0,0.0,57788.97167149186,0.0687529647311139,0.0628927749422592,0.1040847162950315,0.0670475093106807,0.0774163585582693,0.6198056761626451,0.0,0.0,0.0,0.0,0.0,0.0
"FR0000121014,1167,1020,695,231,695885,106369,4070.09,1911.07,26223,3550.1,5427,102,0.0,392656,9118.0,46560.0,194,LVMH,France,Deloitte,""Apparel, Accessories & Footwear"",328522196029.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"FR0000121485,808,825,573,137,480308,72651,2178.28,1358.42,18360,2183.5,2880,74,0.3690080150314909,222640,17490.0,29480.0,110,Kering,France,Deloitte & PwC,""Apparel, Accessories & Footwear"",30238040195.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
FR0000121667,1050.0,1472.0,692.0,369.0,612102.0,89561.0,2845.29,1467.24,24358.0,2981.4,3773.0,96.0,0.0,311696.0,51128.0,74690.0,154.0,EssilorLuxottica,France,PwC,Medical Equipment & Supplies,111388087336.0,5.0,5.861926508189948,8.217862685767242,21.063855919429216,0.535947566463081,0.0,2024.0,5664.482121616602,3159.965721130371,5124.160454452038,3485.912507891655,9830.301844269035,31506.10850286484,0.0,0.0,0.0,0.0,0.0,0.0,58770.93115222454,0.0963823783384482,0.0537674945619908,0.0871886892719085,0.0593135490547644,0.1672646944933924,0.5360831942794955,0.0,0.0,0.0,0.0,0.0,0.0
FR0000121972,1740.0,1698.0,1291.0,427.0,842054.0,124993.0,3307.04,2640.86,31802.0,3411.5,5295.0,229.0,1.0003710882043837,376464.0,17856.0,52266.0,186.0,Schneider Electric,France,PwC & Forvis Mazars,Electrical & Electronic Equipment,139894939294.0,5.0,6.960389781827782,6.792380373300905,21.1811861464242,0.916051298872737,0.0040017084484906,2024.0,7291.021083563566,4207.5132997334,14365.282613277435,5142.288389742374,10919.002984285356,57157.53475558758,0.0,0.0,0.0,0.0,0.0,0.0,99082.64312618972,0.0735852501863304,0.0424646857106425,0.1449828361460048,0.0518989827834251,0.1102009659792697,0.5768672791943272,0.0,0.0,0.0,0.0,0.0,0.0
FR0000124141,1290.0,1466.0,755.0,249.0,748783.0,114921.0,2622.65,2262.89,26623.0,2590.4,5803.0,82.0,0.5802297474614974,295504.0,25550.0,46720.0,146.0,Veolia,France,KPMG & EY,Water Utilities & Services,20059227109.0,4.0,5.612551230845537,6.378294654588804,25.24777890898965,0.3567668224258403,0.0025244722351071,2024.0,6888.179445743561,4088.015554279089,8655.757824927568,6466.210647106171,6677.571113944054,36107.770318210125,0.0,0.0,0.0,0.0,0.0,0.0,68883.50490421057,0.0999975168993254,0.0593467994981365,0.1256579182050081,0.0938716846086459,0.0969400602253019,0.524186020563582,0.0,0.0,0.0,0.0,0.0,0.0
FR0000124570,986.0,926.0,554.0,193.0,545894.0,84386.0,2818.62,1649.73,20715.0,2580.8,3511.0,84.0,0.656420788946886,297528.0,21609.0,43071.0,147.0,Op Mobility,France,PwC & EY,Building Products & Furnishings,1482329078.0,1.0,5.842201313014008,5.486692105325528,20.803213803237504,0.4977128907638708,0.0038893939098125,2024.0,4160.508037924767,1924.4135377705093,7073.399192601442,3818.963420957327,6397.636170595884,33077.17068859935,0.0,0.0,0.0,0.0,0.0,0.0,56452.09104844928,0.0736998038629617,0.034089322503907,0.125299152984976,0.0676496361787511,0.1133285951286586,0.5859334893407455,0.0,0.0,0.0,0.0,0.0,0.0
FR0000125007,800.0,835.0,775.0,196.0,501866.0,77914.0,2356.37,2446.28,18049.0,2321.3,4821.0,124.0,5.040089773650213,263120.0,13520.0,30290.0,130.0,Saint-Gobain,France,Deloitte,Construction Materials,44081483983.0,5.0,5.1338655440614005,5.358472161614087,30.93795723490002,0.7957491593295172,0.0323439290348988,2024.0,5442.969949901104,2825.5907317101955,10783.158622145653,2659.760964751244,7374.121050328016,30539.176218688488,0.0,0.0,0.0,0.0,0.0,0.0,59624.7775375247,0.0912870483495822,0.0473895391883335,0.1808502952545072,0.0446083167870493,0.1236754476054377,0.5121893528150899,0.0,0.0,0.0,0.0,0.0,0.0
FR0000125338,2229.0,1872.0,1271.0,553.0,1078068.0,166175.0,4566.11,2780.03,40047.0,4324.7,7435.0,108.0,0.0061737001283918,471592.0,32387.0,86443.0,233.0,Capgemini,France,Forvis Mazars,Software & IT Services,27823854513.0,4.0,6.7067850157966,5.632616217842635,22.370994433579057,0.3249586279524597,1.857589928807522e-05,2024.0,6257.368188917637,3596.748995810747,8713.045586556196,4201.35658955574,8883.82599452138,48661.60978189111,0.0,0.0,0.0,0.0,0.0,0.0,80313.95513725281,0.0779113440276236,0.0447836118849342,0.1084873179469994,0.0523116634260611,0.1106137280792526,0.6058923346351289,0.0,0.0,0.0,0.0,0.0,0.0
FR0000125486,828.0,874.0,513.0,175.0,531386.0,80032.0,1511.95,2012.84,19386.0,1625.4,4066.0,60.0,0.0121020415430305,184184.0,18746.0,26936.0,91.0,VINCI,France,PwC,Engineering & Construction Services,58070072860.0,5.0,5.1729308276689325,5.46031587365054,25.402339064374253,0.3748500599760096,7.560751663728571e-05,2024.0,6734.757522284985,5035.921152979136,7395.494302213192,3439.8097923994064,5822.14039683342,33130.66196200252,0.0,0.0,0.0,0.0,0.0,0.0,61558.785128712654,0.1094036782597861,0.0818067013903796,0.1201371061295317,0.0558784548006777,0.0945785460947607,0.5381955133248641,0.0,0.0,0.0,0.0,0.0,0.0
FR0000127771,561.0,789.0,587.0,134.0,386102.0,59125.0,1696.11,1636.61,13873.0,1700.6,2299.0,73.0,17.86559359016564,186208.0,2576.0,10948.0,92.0,Vivendi,France,Deloitte & Grant Thornton,Media & Entertainment,2641757628.5,2.0,4.744186046511628,6.6723044397463,19.44186046511628,0.6173361522198731,0.1510832438914642,2024.0,3431.8817997276783,1329.5222528874874,3356.8969792425632,5232.318790853024,4433.203820347786,32329.39649876952,0.0,0.0,0.0,0.0,0.0,0.0,50113.22014182806,0.0684825638826427,0.0265303696135418,0.0669862557173941,0.1044099496309509,0.0884637588205496,0.6451271023349208,0.0,0.0,0.0,0.0,0.0,0.0
FR0000130809,645.0,1079.0,1171.0,371.0,538665.0,80383.0,2548.1,455.76,20383.0,2247.9,2217.0,37.0,0.043951685520072,230736.0,30666.0,43548.0,114.0,Société Générale,France,PwC & KPMG,Commercial Banks,22451522193.0,4.0,4.012042347262481,6.711618128211189,13.79022927733476,0.2301481656569175,0.000273389183783,2024.0,5937.753097981215,3167.859957188368,7807.538385003805,7861.058960825205,10595.072824448347,69649.95229455829,0.0,0.0,0.0,0.0,0.0,0.0,105019.23552000524,0.0565396716951926,0.0301645688192513,0.0743438889680028,0.074853515376502,0.1008869734385952,0.6632113817024556,0.0,0.0,0.0,0.0,0.0,0.0
FR0000131104,834.0,1005.0,1022.0,328.0,648074.0,99589.0,6183.84,-4061.75,21595.0,3326.5,10583.0,193.0,0.0,396704.0,134064.0,172284.0,196.0,BNP Paribas,France,Deloitte & EY,Commercial Banks,69246821890.0,5.0,4.187209430760426,5.045737983110585,53.13337818433763,0.9689825181495948,0.0,2024.0,6990.661149650812,4163.544050335884,8798.640101790428,8330.84361025691,10152.466073065996,89687.6860742271,0.0,0.0,0.0,0.0,0.0,0.0,128123.84105932713,0.0545617512857253,0.0324962475048494,0.0686729341630981,0.0650218065691564,0.0792394763466773,0.7000077841304932,0.0,0.0,0.0,0.0,0.0,0.0
FR0000131906,884.0,1494.0,919.0,217.0,630405.0,93181.0,2991.5,1601.97,23887.0,2902.8,3547.0,135.0,0.8819414864489284,305624.0,14496.0,37146.0,151.0,Renault,France,KPMG & Forvis Mazars,Automobiles,14120032435.0,4.0,4.743456284006396,8.01665575600176,19.03285004453698,0.7243966044579904,0.0047324105045499,2024.0,4658.509774714708,4598.122052758932,7510.461858332157,2838.272728294134,9194.41797631979,44150.00837498903,0.0,0.0,0.0,0.0,0.0,0.0,72949.79276540875,0.0638591228037549,0.063031324400681,0.1029538477577891,0.0389072075560437,0.1260376161161569,0.6052108813655743,0.0,0.0,0.0,0.0,0.0,0.0
FR0004035913,958.0,838.0,624.0,101.0,475407.0,71630.0,2687.54,717.1,19116.0,2298.3,3078.0,59.0,2.8446934239630868,248952.0,10947.0,25953.0,123.0,iliad,France,Deloitte,Telecommunication Services,,,6.687142258830099,5.849504397598772,21.485411140583555,0.4118386151054028,0.0198568576292271,2024.0,4576.570222258568,4269.815887629986,4831.874367982149,3926.414578139782,4457.509356290102,17606.842745691538,0.0,0.0,0.0,0.0,0.0,0.0,39669.027157992125,0.1153688544977722,0.1076360121115232,0.1218047104794873,0.0989793513841875,0.1123674986668294,0.4438435728602002,0.0,0.0,0.0,0.0,0.0,0.0
FR0010208488,667.0,1273.0,865.0,327.0,624174.0,96885.0,3417.37,1111.4,22333.0,2880.0,5143.0,134.0,0.3643296484202096,315744.0,10764.0,34944.0,156.0,Engie,France,Deloitte & EY,Electric Utilities & Power Generators,38446945638.0,5.0,3.442225318676781,6.569644423801414,26.54177633276565,0.6915415182948856,0.0018802170017041,2024.0,5844.797583073378,2743.426073282957,15400.388889431952,4207.000897914171,7188.763111621141,33033.03407692909,0.0,0.0,0.0,0.0,0.0,0.0,68417.4106322527,0.0854285119688244,0.0400983616294545,0.2250945884551211,0.0614902092762181,0.1050721306928894,0.4828161979774921,0.0,0.0,0.0,0.0,0.0,0.0
FR0010307819,1090.0,1127.0,810.0,196.0,608257.0,93004.0,3156.57,2104.98,22240.0,2947.8,5316.0,153.0,0.0,321816.0,15423.0,40545.0,159.0,Legrand,France,PwC & Forvis Mazars,Electrical & Electronic Equipment,25518298265.0,4.0,5.859963012343555,6.058879187991914,28.57941593909939,0.8225452668702421,0.0,2024.0,4134.225869625807,1435.3496061861515,6387.829947501421,1898.5251424312592,5322.816023856401,31232.174228399992,0.0,0.0,0.0,0.0,0.0,0.0,50410.92081800103,0.0820105207867881,0.0284729892431087,0.1267152006717642,0.0376609891591847,0.1055885498119228,0.6195517503272311,0.0,0.0,0.0,0.0,0.0,0.0
